0,1,2,3,4,5,6,7,8
0.435,0.34,0.12,0.396,,,,,
0.445,0.355,0.095,0.3615,,,,,
0.45,0.35,0.11,0.514,,,,,
0.455,0.435,0.11,0.4265,,,,,
0.46,0.34,0.09,0.384,,,,,
0.475,0.355,0.125,0.4865,,,,,
0.475,0.36,0.135,0.4355,,,,,
0.475,0.35,0.115,0.498,,,,,
0.48,0.355,0.125,0.494,,,,,
0.495,0.37,0.12,0.594,,,,,
0.5,0.365,0.125,0.528,,,,,
0.505,0.39,0.115,0.5585,,,,,
0.515,0.4,0.135,0.636,,,,,
0.525,0.39,0.105,0.567,,,,,
0.53,0.405,0.13,0.6615,,,,,
0.53,0.42,0.13,0.658,,,,,
0.535,0.415,0.135,0.78,,,,,
0.535,0.41,0.13,0.6075,,,,,
0.54,0.41,0.135,0.7025,,,,,
0.55,0.425,0.155,0.8725,,,,,
0.565,0.45,0.175,1.2365,,,,,
0.57,0.47,0.155,1.186,,,,,
0.57,0.42,0.13,0.7745,,,,,
0.57,0.42,0.16,0.8875,,,,,
0.575,0.455,0.155,0.8725,,,,,
0.575,0.44,0.125,0.8515,,,,,
0.575,0.475,0.16,0.895,,,,,
0.575,0.45,0.155,0.886,,,,,
0.58,0.46,0.14,0.9265,,,,,
0.58,0.46,0.14,0.8295,,,,,
0.58,0.47,0.15,0.907,,,,,
0.58,0.47,0.165,1.041,,,,,
0.585,0.465,0.165,0.9355,,,,,
0.585,0.46,0.165,1.058,,,,,
0.595,0.465,0.145,0.7955,,,,,
0.6,0.47,0.17,1.0805,,,,,
0.6,0.47,0.15,0.928,,,,,
0.6,0.475,0.155,1.059,,,,,
0.6,0.475,0.23,1.157,,,,,
0.6,0.475,0.17,1.088,,,,,
0.6,0.485,0.145,0.776,,,,,
0.62,0.48,0.165,1.043,,,,,
0.625,0.48,0.16,1.1415,,,,,
0.625,0.475,0.16,1.3335,,,,,
0.625,0.5,0.175,1.273,,,,,
0.625,0.49,0.165,1.1835,,,,,
0.625,0.485,0.16,1.2135,,,,,
0.63,0.465,0.15,1.0315,,,,,
0.635,0.495,0.17,1.3695,,,,,
0.65,0.515,0.185,1.3745,,,,,
0.65,0.515,0.18,1.463,,,,,
0.65,0.52,0.195,1.6275,,,,,
0.65,0.475,0.165,1.3875,,,,,
0.655,0.525,0.16,1.46,,,,,
0.655,0.53,0.165,1.2835,,,,,
0.66,0.5,0.155,1.3765,,,,,
0.66,0.515,0.2,1.6465,,,,,
0.675,0.515,0.145,1.265,,,,,
0.685,0.53,0.17,1.56,,,,,
0.715,0.52,0.18,1.6,,,,,
0.735,0.555,0.22,2.333,,,,,
0.175,0.125,0.04,0.028,,,,,
0.37,0.285,0.095,0.226,,,,,
0.395,0.3,0.09,0.2855,,,,,
0.42,0.325,0.11,0.325,,,,,
0.455,0.37,0.11,0.514,,,,,
0.495,0.375,0.115,0.5755,,,,,
0.51,0.375,0.11,0.5805,,,,,
0.515,0.39,0.14,0.678,,,,,
0.545,0.43,0.155,0.8035,,,,,
0.555,0.405,0.12,0.913,,,,,
0.58,0.45,0.16,0.8675,,,,,
0.59,0.465,0.17,1.0425,,,,,
0.6,0.46,0.18,1.14,,,,,
0.61,0.49,0.17,1.3475,,,,,
0.615,0.475,0.155,1.0735,,,,,
0.615,0.475,0.19,1.4335,,,,,
0.615,0.495,0.2,1.304,,,,,
0.62,0.46,0.16,0.9505,,,,,
0.63,0.515,0.17,1.385,,,,,
0.64,0.5,0.17,1.12,,,,,
0.64,0.5,0.17,1.2645,,,,,
0.655,0.455,0.17,1.275,,,,,
0.655,0.505,0.165,1.27,,,,,
0.66,0.53,0.175,1.583,,,,,
0.665,0.5,0.175,1.4355,,,,,
0.67,0.525,0.195,1.42,,,,,
0.69,0.53,0.19,1.5955,,,,,
0.715,0.525,0.2,1.89,,,,,
0.735,0.565,0.225,2.037,,,,,
0.27,0.205,0.05,0.084,,,,,
0.285,0.225,0.07,0.1005,,,,,
0.295,0.22,0.085,0.1285,,,,,
0.3,0.225,0.075,0.1345,,,,,
0.3,0.22,0.065,0.1195,,,,,
0.36,0.265,0.085,0.1895,,,,,
0.37,0.275,0.095,0.257,,,,,
0.39,0.29,0.09,0.2745,,,,,
0.435,0.325,0.1,0.342,,,,,
0.44,0.34,0.105,0.344,,,,,
0.44,0.32,0.095,0.3275,,,,,
0.445,0.345,0.12,0.4035,,,,,
0.465,0.37,0.115,0.4075,,,,,
0.465,0.355,0.12,0.4975,,,,,
0.47,0.345,0.12,0.3685,,,,,
0.475,0.365,0.105,0.4175,,,,,
0.475,0.335,0.1,0.4425,,,,,
0.475,0.35,0.125,0.4225,,,,,
0.485,0.365,0.125,0.426,,,,,
0.49,0.39,0.12,0.511,,,,,
0.515,0.405,0.13,0.573,,,,,
0.52,0.415,0.14,0.6385,,,,,
0.525,0.405,0.125,0.657,,,,,
0.525,0.425,0.14,0.8735,,,,,
0.53,0.425,0.13,0.781,,,,,
0.53,0.42,0.14,0.6765,,,,,
0.53,0.41,0.125,0.769,,,,,
0.53,0.395,0.125,0.6235,,,,,
0.535,0.405,0.14,0.7315,,,,,
0.535,0.45,0.155,0.8075,,,,,
0.545,0.41,0.14,0.737,,,,,
0.545,0.41,0.125,0.654,,,,,
0.55,0.415,0.15,0.7915,,,,,
0.55,0.45,0.14,0.753,,,,,
0.55,0.4,0.135,0.717,,,,,
0.555,0.43,0.15,0.783,,,,,
0.575,0.45,0.145,0.872,,,,,
0.575,0.44,0.15,0.983,,,,,
0.585,0.42,0.155,1.034,,,,,
0.585,0.465,0.145,0.9855,,,,,
0.585,0.46,0.14,0.7635,,,,,
0.59,0.465,0.135,0.9895,,,,,
0.595,0.47,0.135,0.9365,,,,,
0.595,0.44,0.135,0.964,,,,,
0.595,0.46,0.155,1.0455,,,,,
0.595,0.45,0.165,1.081,,,,,
0.6,0.47,0.16,1.012,,,,,
0.6,0.5,0.16,1.122,,,,,
0.605,0.49,0.165,1.1245,,,,,
0.605,0.49,0.15,1.1345,,,,,
0.61,0.45,0.19,1.0805,,,,,
0.61,0.495,0.165,1.0835,,,,,
0.615,0.47,0.175,1.242,,,,,
0.62,0.5,0.18,1.3915,,,,,
0.62,0.525,0.155,1.085,,,,,
0.62,0.47,0.155,0.966,,,,,
0.62,0.48,0.165,1.0855,,,,,
0.625,0.485,0.135,1.3025,,,,,
0.625,0.485,0.16,1.15,,,,,
0.63,0.49,0.17,1.217,,,,,
0.63,0.505,0.195,1.306,,,,,
0.64,0.5,0.175,1.273,,,,,
0.645,0.51,0.19,1.4865,,,,,
0.65,0.52,0.17,1.3655,,,,,
0.65,0.495,0.17,1.276,,,,,
0.65,0.495,0.16,1.2075,,,,,
0.65,0.52,0.195,1.281,,,,,
0.65,0.525,0.205,1.4275,,,,,
0.65,0.51,0.175,1.155,,,,,
0.65,0.51,0.175,1.35,,,,,
0.65,0.525,0.19,1.3685,,,,,
0.66,0.53,0.17,1.431,,,,,
0.66,0.51,0.18,1.261,,,,,
0.665,0.54,0.195,1.764,,,,,
0.67,0.51,0.155,1.278,,,,,
0.67,0.54,0.195,1.217,,,,,
0.67,0.54,0.2,1.46,,,,,
0.675,0.535,0.185,1.5575,,,,,
0.675,0.51,0.17,1.527,,,,,
0.675,0.53,0.195,1.4985,,,,,
0.685,0.55,0.19,1.885,,,,,
0.685,0.535,0.175,1.432,,,,,
0.705,0.55,0.21,1.4385,,,,,
0.705,0.53,0.17,1.564,,,,,
0.71,0.555,0.175,2.14,,,,,
0.725,0.56,0.185,1.792,,,,,
0.78,0.6,0.21,2.548,,,,,
0.235,0.13,0.075,0.1585,,,,,
0.35,0.25,0.1,0.4015,,,,,
0.36,0.25,0.115,0.465,,,,,
0.38,0.28,0.095,0.2885,,,,,
0.38,0.32,0.115,0.6475,,,,,
0.43,0.31,0.13,0.6485,,,,,
0.465,0.36,0.105,0.452,,,,,
0.47,0.355,0.12,0.4915,,,,,
0.485,0.365,0.15,0.9145,,,,,
0.495,0.375,0.155,0.976,,,,,
0.5,0.395,0.145,0.7865,,,,,
0.505,0.4,0.15,0.775,,,,,
0.51,0.375,0.15,0.8415,,,,,
0.51,0.38,0.135,0.681,,,,,
0.515,0.37,0.115,0.6145,,,,,
0.55,0.415,0.18,1.1655,,,,,
0.575,0.42,0.19,1.764,,,,,
0.605,0.455,0.16,1.1215,,,,,
0.615,0.505,0.165,1.167,,,,,
0.615,0.475,0.15,1.0375,,,,,
0.625,0.48,0.18,1.223,,,,,
0.625,0.47,0.15,1.124,,,,,
0.635,0.505,0.17,1.2635,,,,,
0.65,0.525,0.165,1.238,,,,,
0.65,0.5,0.17,1.4045,,,,,
0.67,0.525,0.195,1.37,,,,,
0.695,0.525,0.205,1.8185,,,,,
0.705,0.555,0.195,1.7525,,,,,
0.275,0.205,0.065,0.101,,,,,
0.285,0.205,0.07,0.106,,,,,
0.36,0.265,0.085,0.1865,,,,,
0.385,0.29,0.1,0.2575,,,,,
0.4,0.315,0.1,0.3225,,,,,
0.43,0.33,0.095,0.32,,,,,
0.435,0.375,0.11,0.4155,,,,,
0.45,0.335,0.115,0.3935,,,,,
0.475,0.355,0.135,0.4775,,,,,
0.475,0.36,0.11,0.452,,,,,
0.485,0.37,0.14,0.5065,,,,,
0.51,0.395,0.105,0.5525,,,,,
0.515,0.39,0.12,0.565,,,,,
0.52,0.41,0.14,0.699,,,,,
0.525,0.4,0.14,0.6055,,,,,
0.53,0.425,0.155,0.7905,,,,,
0.53,0.425,0.13,0.702,,,,,
0.53,0.42,0.135,0.675,,,,,
0.53,0.395,0.115,0.475,,,,,
0.53,0.41,0.15,0.612,,,,,
0.535,0.4,0.145,0.705,,,,,
0.535,0.45,0.135,0.728,,,,,
0.555,0.44,0.14,0.846,,,,,
0.555,0.46,0.16,0.86,,,,,
0.56,0.465,0.145,0.8875,,,,,
0.56,0.43,0.145,0.898,,,,,
0.565,0.43,0.125,0.6545,,,,,
0.575,0.45,0.145,0.795,,,,,
0.575,0.465,0.12,1.0535,,,,,
0.575,0.46,0.15,0.927,,,,,
0.58,0.42,0.14,0.701,,,,,
0.58,0.45,0.155,0.8275,,,,,
0.585,0.42,0.155,0.9845,,,,,
0.585,0.47,0.145,0.9565,,,,,
0.59,0.45,0.125,0.86,,,,,
0.595,0.48,0.185,1.1785,,,,,
0.615,0.48,0.185,1.2205,,,,,
0.615,0.455,0.13,0.9685,,,,,
0.62,0.5,0.175,1.107,,,,,
0.62,0.48,0.18,1.1305,,,,,
0.62,0.48,0.155,1.2555,,,,,
0.625,0.495,0.155,1.177,,,,,
0.625,0.5,0.185,1.2425,,,,,
0.63,0.49,0.16,1.09,,,,,
0.63,0.475,0.15,1.072,,,,,
0.645,0.51,0.155,1.129,,,,,
0.65,0.505,0.175,1.2075,,,,,
0.65,0.495,0.175,1.227,,,,,
0.655,0.52,0.175,1.472,,,,,
0.665,0.525,0.18,1.5785,,,,,
0.67,0.52,0.175,1.4755,,,,,
0.675,0.54,0.175,1.5545,,,,,
0.675,0.54,0.21,1.593,,,,,
0.695,0.58,0.2,1.8995,,,,,
0.695,0.535,0.175,1.361,,,,,
0.705,0.56,0.17,1.4575,,,,,
0.74,0.58,0.205,2.381,,,,,
0.205,0.155,0.045,0.0495,,,,,
0.305,0.23,0.075,0.1455,,,,,
0.32,0.23,0.06,0.129,,,,,
0.355,0.27,0.1,0.2255,,,,,
0.425,0.305,0.11,0.359,,,,,
0.425,0.31,0.095,0.3505,,,,,
0.45,0.365,0.115,0.5885,,,,,
0.515,0.385,0.13,0.623,,,,,
0.52,0.375,0.135,0.5375,,,,,
0.525,0.4,0.125,0.5655,,,,,
0.555,0.445,0.13,0.8625,,,,,
0.61,0.49,0.17,1.137,,,,,
0.35,0.26,0.095,0.221,,,,,
0.38,0.275,0.095,0.2425,,,,,
0.46,0.34,0.1,0.386,,,,,
0.465,0.355,0.12,0.5315,,,,,
0.475,0.385,0.12,0.562,,,,,
0.565,0.445,0.14,0.836,,,,,
0.57,0.45,0.14,0.9275,,,,,
0.57,0.44,0.145,0.8815,,,,,
0.595,0.46,0.155,1.03,,,,,
0.605,0.48,0.175,1.1685,,,,,
0.615,0.455,0.135,1.059,,,,,
0.62,0.46,0.17,1.127,,,,,
0.625,0.47,0.17,1.1665,,,,,
0.68,0.52,0.185,1.541,,,,,
0.68,0.54,0.195,1.7825,,,,,
0.68,0.52,0.175,1.543,,,,,
0.71,0.555,0.17,1.47,,,,,
0.5,0.385,0.12,0.6335,,,,,
0.545,0.42,0.175,0.754,,,,,
0.46,0.365,0.115,0.4485,,,,,
0.535,0.41,0.15,0.8105,,,,,
0.335,0.26,0.075,0.22,,,,,
0.425,0.35,0.1,0.4425,,,,,
0.41,0.325,0.1,0.3555,,,,,
0.17,0.105,0.035,0.034,,,,,
0.335,0.25,0.095,0.185,,,,,
0.52,0.425,0.125,0.79,,,,,
0.53,0.41,0.145,0.8255,,,,,
0.5,0.42,0.125,0.62,,,,,
0.615,0.475,0.145,0.9525,,,,,
0.575,0.45,0.16,0.955,,,,,
0.57,0.45,0.155,0.91,,,,,
0.455,0.35,0.105,0.416,,,,,
0.37,0.275,0.085,0.2045,,,,,
0.445,0.37,0.125,0.515,,,,,
0.675,0.535,0.22,1.604,,,,,
0.385,0.3,0.115,0.3435,,,,,
0.375,0.295,0.11,0.3005,,,,,
0.56,0.44,0.13,0.8255,,,,,
0.55,0.41,0.15,0.785,,,,,
0.57,0.465,0.155,0.9685,,,,,
0.485,0.4,0.155,0.731,,,,,
0.41,0.335,0.115,0.4405,,,,,
0.335,0.255,0.085,0.1785,,,,,
0.655,0.515,0.2,1.373,,,,,
0.565,0.45,0.165,0.9765,,,,,
0.57,0.44,0.19,1.018,,,,,
0.55,0.465,0.15,1.082,,,,,
0.63,0.475,0.175,1.423,,,,,
0.475,0.37,0.125,0.655,,,,,
0.655,0.5,0.18,1.4155,,,,,
0.32,0.235,0.065,0.1385,,,,,
0.525,0.395,0.165,0.782,,,,,
0.525,0.43,0.165,0.717,,,,,
0.5,0.39,0.13,0.6355,,,,,
0.44,0.34,0.135,0.3975,,,,,
0.49,0.385,0.16,0.656,,,,,
0.545,0.44,0.165,0.744,,,,,
0.45,0.36,0.11,0.447,,,,,
0.515,0.4,0.115,0.578,,,,,
0.33,0.25,0.075,0.1405,,,,,
0.525,0.41,0.15,0.708,,,,,
0.295,0.225,0.09,0.1385,,,,,
0.545,0.45,0.16,0.8615,,,,,
0.645,0.5,0.225,1.626,,,,,
0.45,0.355,0.115,0.478,,,,,
0.61,0.49,0.17,1.1775,,,,,
0.38,0.3,0.1,0.286,,,,,
0.565,0.455,0.13,1.058,,,,,
0.67,0.545,0.16,1.5415,,,,,
0.54,0.425,0.12,0.817,,,,,
0.29,0.225,0.075,0.152,,,,,
0.41,0.33,0.105,0.335,,,,,
0.46,0.375,0.12,0.4915,,,,,
0.56,0.44,0.155,0.9705,,,,,
0.575,0.45,0.1,0.9315,,,,,
0.62,0.5,0.2,1.221,,,,,
0.515,0.4,0.14,0.7365,,,,,
0.56,0.46,0.18,0.97,,,,,
0.5,0.4,0.15,0.8085,,,,,
0.435,0.355,0.125,0.4075,,,,,
0.495,0.38,0.135,0.6295,,,,,
0.595,0.5,0.18,1.053,,,,,
0.76,0.575,0.19,1.829,,,,,
0.615,0.5,0.165,1.1765,,,,,
0.565,0.46,0.15,0.8765,,,,,
0.14,0.105,0.035,0.0145,,,,,
0.445,0.345,0.14,0.476,,,,,
0.525,0.43,0.125,0.813,,,,,
0.16,0.12,0.02,0.018,,,,,
0.635,0.48,0.235,1.064,,,,,
0.575,0.47,0.165,0.853,,,,,
0.38,0.27,0.095,0.219,,,,,
0.245,0.18,0.065,0.0635,,,,,
0.48,0.39,0.15,0.6275,,,,,
0.455,0.365,0.135,0.441,,,,,
0.455,0.375,0.125,0.458,,,,,
0.455,0.355,0.135,0.4745,,,,,
0.355,0.27,0.1,0.216,,,,,
0.52,0.405,0.14,0.6765,,,,,
0.54,0.4,0.145,0.757,,,,,
0.52,0.39,0.14,0.7325,,,,,
0.56,0.445,0.165,1.0285,,,,,
0.52,0.41,0.16,0.712,,,,,
0.615,0.46,0.19,1.066,,,,,
0.645,0.49,0.19,1.3065,,,,,
0.565,0.43,0.135,0.8545,,,,,
0.295,0.23,0.085,0.125,,,,,
0.375,0.28,0.095,0.2225,,,,,
0.525,0.4,0.14,0.6955,,,,,
0.395,0.28,0.08,0.266,,,,,
0.5,0.4,0.165,0.7105,,,,,
0.47,0.35,0.115,0.487,,,,,
0.58,0.42,0.16,0.728,,,,,
0.5,0.38,0.155,0.6675,,,,,
0.725,0.55,0.22,2.0495,,,,,
0.65,0.515,0.215,1.498,,,,,
0.67,0.535,0.185,1.597,,,,,
0.55,0.44,0.165,0.8605,,,,,
0.49,0.37,0.115,0.541,,,,,
0.235,0.18,0.06,0.058,,,,,
0.235,0.175,0.08,0.0645,,,,,
0.52,0.41,0.115,0.77,,,,,
0.475,0.4,0.115,0.541,,,,,
0.53,0.425,0.11,0.739,,,,,
0.35,0.275,0.065,0.205,,,,,
0.555,0.42,0.145,0.8695,,,,,
0.505,0.39,0.105,0.6555,,,,,
0.54,0.44,0.16,1.0905,,,,,
0.525,0.4,0.115,0.6295,,,,,
0.55,0.45,0.175,1.0985,,,,,
0.55,0.44,0.16,0.991,,,,,
0.235,0.175,0.065,0.0615,,,,,
0.525,0.41,0.165,0.8005,,,,,
0.475,0.365,0.14,0.6175,,,,,
0.53,0.4,0.165,0.772,,,,,
0.525,0.415,0.15,0.7155,,,,,
0.53,0.425,0.13,0.717,,,,,
0.465,0.39,0.11,0.6355,,,,,
0.315,0.235,0.08,0.18,,,,,
0.465,0.355,0.12,0.5805,,,,,
0.485,0.385,0.105,0.556,,,,,
0.49,0.385,0.12,0.591,,,,,
0.515,0.395,0.14,0.686,,,,,
0.555,0.44,0.155,1.016,,,,,
0.61,0.5,0.18,1.438,,,,,
0.68,0.55,0.19,1.807,,,,,
0.69,0.55,0.195,1.777,,,,,
0.695,0.55,0.205,2.173,,,,,
0.72,0.575,0.195,2.1505,,,,,
0.27,0.205,0.075,0.118,,,,,
0.27,0.19,0.06,0.099,,,,,
0.295,0.22,0.07,0.1365,,,,,
0.295,0.22,0.065,0.1295,,,,,
0.315,0.23,0.07,0.164,,,,,
0.375,0.29,0.095,0.2875,,,,,
0.38,0.3,0.09,0.277,,,,,
0.385,0.285,0.09,0.248,,,,,
0.4,0.295,0.095,0.252,,,,,
0.415,0.315,0.12,0.4015,,,,,
0.415,0.33,0.1,0.3905,,,,,
0.42,0.32,0.115,0.409,,,,,
0.44,0.33,0.135,0.4095,,,,,
0.45,0.35,0.135,0.494,,,,,
0.475,0.35,0.12,0.4905,,,,,
0.485,0.39,0.12,0.599,,,,,
0.495,0.375,0.115,0.6245,,,,,
0.525,0.41,0.115,0.7745,,,,,
0.565,0.455,0.15,0.9795,,,,,
0.58,0.435,0.15,0.8915,,,,,
0.585,0.45,0.125,0.874,,,,,
0.6,0.465,0.155,1.262,,,,,
0.63,0.48,0.185,1.21,,,,,
0.645,0.525,0.17,1.37,,,,,
0.655,0.545,0.185,1.759,,,,,
0.665,0.515,0.165,1.3855,,,,,
0.67,0.52,0.195,1.8065,,,,,
0.67,0.51,0.2,1.5945,,,,,
0.685,0.51,0.18,1.4545,,,,,
0.7,0.6,0.23,2.003,,,,,
0.72,0.6,0.235,2.2385,,,,,
0.185,0.135,0.045,0.032,,,,,
0.245,0.175,0.055,0.0785,,,,,
0.315,0.23,0.0,0.134,,,,,
0.36,0.27,0.09,0.2075,,,,,
0.375,0.28,0.08,0.2235,,,,,
0.415,0.31,0.095,0.34,,,,,
0.455,0.35,0.135,0.5365,,,,,
0.48,0.35,0.105,0.635,,,,,
0.485,0.375,0.125,0.562,,,,,
0.51,0.39,0.125,0.597,,,,,
0.52,0.395,0.125,0.5815,,,,,
0.555,0.43,0.14,0.7545,,,,,
0.585,0.465,0.15,0.98,,,,,
0.585,0.46,0.15,1.0035,,,,,
0.585,0.455,0.155,1.133,,,,,
0.61,0.49,0.16,1.146,,,,,
0.61,0.475,0.15,1.142,,,,,
0.615,0.53,0.17,1.12,,,,,
0.62,0.465,0.14,1.011,,,,,
0.625,0.505,0.175,1.131,,,,,
0.625,0.48,0.175,1.065,,,,,
0.635,0.48,0.145,1.181,,,,,
0.64,0.525,0.175,1.382,,,,,
0.66,0.505,0.19,1.4385,,,,,
0.66,0.485,0.155,1.2275,,,,,
0.66,0.515,0.155,1.4415,,,,,
0.68,0.55,0.175,1.473,,,,,
0.69,0.58,0.195,1.658,,,,,
0.72,0.545,0.195,1.7475,,,,,
0.275,0.2,0.07,0.096,,,,,
0.33,0.245,0.065,0.1445,,,,,
0.33,0.26,0.085,0.1965,,,,,
0.365,0.28,0.09,0.196,,,,,
0.365,0.27,0.09,0.2155,,,,,
0.42,0.31,0.1,0.2805,,,,,
0.435,0.335,0.11,0.334,,,,,
0.435,0.325,0.1,0.366,,,,,
0.44,0.325,0.11,0.4965,,,,,
0.485,0.365,0.09,0.651,,,,,
0.495,0.385,0.125,0.5125,,,,,
0.51,0.405,0.125,0.6925,,,,,
0.52,0.41,0.14,0.5995,,,,,
0.54,0.42,0.14,0.74,,,,,
0.54,0.415,0.155,0.702,,,,,
0.55,0.445,0.125,0.672,,,,,
0.56,0.44,0.155,0.811,,,,,
0.575,0.45,0.12,0.9585,,,,,
0.575,0.45,0.15,0.858,,,,,
0.575,0.46,0.165,0.9575,,,,,
0.58,0.46,0.135,0.926,,,,,
0.58,0.425,0.155,0.873,,,,,
0.59,0.45,0.16,0.998,,,,,
0.6,0.46,0.155,0.6655,,,,,
0.62,0.485,0.145,1.003,,,,,
0.625,0.495,0.16,1.234,,,,,
0.625,0.495,0.155,1.025,,,,,
0.625,0.495,0.175,1.2935,,,,,
0.625,0.5,0.175,1.0565,,,,,
0.625,0.47,0.145,1.7855,,,,,
0.625,0.485,0.165,1.2255,,,,,
0.635,0.5,0.18,1.2565,,,,,
0.645,0.5,0.15,1.159,,,,,
0.645,0.51,0.165,1.403,,,,,
0.69,0.535,0.185,1.826,,,,,
0.695,0.56,0.185,1.7715,,,,,
0.515,0.39,0.12,0.6125,,,,,
0.545,0.405,0.13,0.658,,,,,
0.62,0.465,0.145,0.911,,,,,
0.63,0.49,0.15,1.1955,,,,,
0.63,0.515,0.16,1.336,,,,,
0.64,0.49,0.18,1.36,,,,,
0.37,0.275,0.08,0.2325,,,,,
0.395,0.31,0.085,0.317,,,,,
0.4,0.3,0.115,0.318,,,,,
0.41,0.305,0.1,0.2645,,,,,
0.455,0.335,0.105,0.4055,,,,,
0.48,0.335,0.125,0.524,,,,,
0.485,0.375,0.11,0.464,,,,,
0.5,0.36,0.12,0.439,,,,,
0.515,0.395,0.125,0.5805,,,,,
0.52,0.4,0.14,0.622,,,,,
0.545,0.45,0.15,0.7805,,,,,
0.545,0.43,0.14,0.772,,,,,
0.55,0.435,0.125,0.741,,,,,
0.55,0.43,0.18,0.8265,,,,,
0.55,0.385,0.13,0.7275,,,,,
0.555,0.43,0.125,0.7005,,,,,
0.56,0.45,0.145,0.9355,,,,,
0.565,0.465,0.15,1.1815,,,,,
0.57,0.445,0.16,1.0145,,,,,
0.575,0.48,0.17,1.1,,,,,
0.585,0.51,0.16,1.218,,,,,
0.59,0.45,0.155,0.874,,,,,
0.595,0.475,0.155,0.984,,,,,
0.6,0.47,0.13,1.0105,,,,,
0.61,0.365,0.155,1.0765,,,,,
0.615,0.475,0.205,1.337,,,,,
0.625,0.5,0.18,1.3705,,,,,
0.625,0.49,0.19,1.7015,,,,,
0.63,0.485,0.18,1.2435,,,,,
0.63,0.53,0.175,1.4135,,,,,
0.635,0.485,0.155,1.073,,,,,
0.635,0.5,0.175,1.477,,,,,
0.635,0.5,0.18,1.2915,,,,,
0.65,0.495,0.16,1.3105,,,,,
0.67,0.525,0.18,1.4915,,,,,
0.675,0.52,0.175,1.494,,,,,
0.675,0.51,0.15,1.1965,,,,,
0.68,0.545,0.185,1.672,,,,,
0.7,0.545,0.215,1.9125,,,,,
0.71,0.545,0.175,1.907,,,,,
0.715,0.565,0.18,1.79,,,,,
0.72,0.59,0.205,1.7495,,,,,
0.42,0.305,0.1,0.3415,,,,,
0.48,0.35,0.1,0.519,,,,,
0.48,0.365,0.13,0.5305,,,,,
0.51,0.41,0.155,1.2825,,,,,
0.515,0.4,0.14,0.7165,,,,,
0.56,0.42,0.18,1.6645,,,,,
0.56,0.42,0.14,0.837,,,,,
0.57,0.45,0.15,0.9645,,,,,
0.605,0.465,0.155,1.1,,,,,
0.625,0.48,0.16,1.2415,,,,,
0.64,0.505,0.175,1.3185,,,,,
0.65,0.525,0.185,1.3455,,,,,
0.3,0.215,0.05,0.1185,,,,,
0.35,0.265,0.09,0.197,,,,,
0.455,0.35,0.13,0.4725,,,,,
0.46,0.365,0.11,0.4495,,,,,
0.49,0.375,0.115,0.557,,,,,
0.5,0.385,0.12,0.516,,,,,
0.54,0.415,0.135,0.709,,,,,
0.55,0.42,0.145,0.7385,,,,,
0.55,0.445,0.11,0.7935,,,,,
0.555,0.435,0.145,0.9205,,,,,
0.57,0.425,0.14,0.7655,,,,,
0.58,0.45,0.14,0.824,,,,,
0.58,0.425,0.145,0.83,,,,,
0.585,0.47,0.17,0.985,,,,,
0.585,0.45,0.15,0.997,,,,,
0.595,0.455,0.14,0.914,,,,,
0.6,0.5,0.17,1.13,,,,,
0.615,0.495,0.155,1.0805,,,,,
0.63,0.505,0.155,1.105,,,,,
0.63,0.49,0.155,1.229,,,,,
0.635,0.495,0.175,1.2355,,,,,
0.645,0.535,0.19,1.2395,,,,,
0.65,0.505,0.165,1.357,,,,,
0.655,0.525,0.18,1.402,,,,,
0.655,0.5,0.22,1.359,,,,,
0.67,0.535,0.19,1.669,,,,,
0.67,0.525,0.2,1.7405,,,,,
0.695,0.53,0.21,1.51,,,,,
0.695,0.55,0.195,1.6645,,,,,
0.77,0.605,0.175,2.0505,,,,,
0.28,0.215,0.07,0.124,,,,,
0.33,0.23,0.08,0.14,,,,,
0.35,0.25,0.075,0.1695,,,,,
0.37,0.28,0.09,0.218,,,,,
0.43,0.315,0.115,0.384,,,,,
0.435,0.33,0.095,0.393,,,,,
0.44,0.35,0.11,0.3805,,,,,
0.475,0.37,0.11,0.4895,,,,,
0.475,0.36,0.14,0.5135,,,,,
0.48,0.355,0.11,0.4495,,,,,
0.56,0.44,0.135,0.8025,,,,,
0.585,0.475,0.165,1.053,,,,,
0.585,0.455,0.17,0.9945,,,,,
0.385,0.255,0.1,0.3175,,,,,
0.39,0.31,0.085,0.344,,,,,
0.39,0.29,0.1,0.2845,,,,,
0.405,0.3,0.085,0.3035,,,,,
0.475,0.365,0.115,0.499,,,,,
0.5,0.38,0.125,0.577,,,,,
0.515,0.4,0.125,0.615,,,,,
0.52,0.385,0.165,0.791,,,,,
0.55,0.43,0.13,0.8395,,,,,
0.56,0.43,0.155,0.8675,,,,,
0.565,0.45,0.165,0.887,,,,,
0.59,0.44,0.135,0.966,,,,,
0.6,0.475,0.205,1.176,,,,,
0.625,0.485,0.15,1.0945,,,,,
0.71,0.555,0.195,1.9485,,,,,
